typeofaction,sourceid,destinationid,amountofmoney,date,isfraud,typeoffraud
transfer,21515,75244,2096746,2019-04-20 13:21:00,0,none
transfer,28248,60455,1602992,2019-06-17 08:53:00,0,none
transfer,37108,79920,2302217,2019-06-06 10:57:00,0,none
transfer,7633,73423,3829176,2019-03-11 09:44:00,0,none
transfer,33596,45412,422432,2019-05-31 08:54:00,0,none
transfer,35256,98589,3062729,2019-07-19 08:44:00,0,none
transfer,12962,95511,174059,2019-05-17 09:18:00,0,none
transfer,23514,38448,1667990,2019-03-17 09:10:00,0,none
transfer,93989,57131,3327184,2019-06-13 09:21:00,0,none
transfer,723,24818,1267920,2019-05-08 11:47:00,0,none
transfer,70734,69285,3715222,2019-02-21 13:23:00,0,none
transfer,93556,77285,1114870,2019-07-07 12:17:00,0,none
transfer,76546,54402,3480679,2019-04-20 13:10:00,0,none
transfer,76320,9413,4058288,2019-06-15 11:40:00,0,none
transfer,43889,59678,2312958,2019-04-27 14:42:00,0,none
transfer,64654,65773,2241888,2019-05-05 10:22:00,0,none
transfer,90140,99814,4104167,2019-05-29 10:38:00,0,none
transfer,45882,47581,2878294,2019-07-17 09:31:00,0,none
transfer,11077,26825,669125,2019-07-17 13:44:00,0,none
transfer,5917,33125,499494,2019-05-31 08:34:00,0,none
transfer,64731,49412,3907096,2019-04-05 08:38:00,0,none
transfer,30084,10836,2007950,2019-03-08 15:30:00,0,none
transfer,64292,57951,2421810,2019-07-07 14:30:00,0,none
transfer,54161,17918,602950,2019-06-24 14:53:00,0,none
transfer,94284,9888,934629,2019-07-07 08:56:00,0,none
transfer,92033,20890,2256228,2019-04-29 11:55:00,0,none
transfer,1489,77795,1783682,2019-05-01 13:01:00,0,none
transfer,48180,4850,256469,2019-05-25 11:18:00,0,none
transfer,71269,45201,3115424,2019-06-06 11:54:00,0,none
transfer,40268,78025,2800610,2019-06-06 14:13:00,0,none
transfer,10147,29990,1023149,2019-03-07 08:00:00,0,none
transfer,36698,79340,4402054,2019-03-23 08:26:00,0,none
transfer,68889,35880,4440725,2019-03-23 14:34:00,0,none
transfer,29080,83596,1920494,2019-03-21 13:53:00,0,none
transfer,23831,77407,4895580,2019-04-13 13:18:00,0,none
transfer,45472,58536,2862029,2019-06-20 12:50:00,0,none
transfer,70378,55162,1130773,2019-05-23 11:57:00,0,none
transfer,60795,16152,960781,2019-04-19 14:34:00,0,none
transfer,83524,28876,1949975,2019-07-05 12:29:00,0,none
transfer,91753,47632,2075687,2019-02-28 15:34:00,0,none
transfer,71858,56531,878986,2019-05-03 12:14:00,0,none
transfer,68889,49579,4996101,2019-06-19 08:01:00,0,none
transfer,36698,35235,3252156,2019-02-25 15:12:00,0,none
transfer,15050,6225,3909908,2019-07-18 08:08:00,0,none
transfer,15597,88223,1605747,2019-06-05 10:26:00,0,none
transfer,70264,15287,2051059,2019-05-29 09:31:00,0,none
transfer,72456,15050,3678842,2019-06-25 13:33:00,0,none
transfer,83513,56749,2069819,2019-05-14 11:24:00,0,none
transfer,53075,82494,1833878,2019-03-03 12:09:00,0,none
transfer,13506,19544,4918859,2019-03-14 09:56:00,0,none
transfer,61399,46436,2511469,2019-03-04 12:00:00,0,none
transfer,603,57361,1758852,2019-06-01 08:22:00,0,none
transfer,50275,96135,3270858,2019-07-04 10:29:00,0,none
transfer,65997,98808,1546392,2019-04-21 14:20:00,0,none
transfer,37507,98047,704348,2019-06-29 15:43:00,0,none
transfer,73913,53268,4752915,2019-04-10 12:49:00,0,none
transfer,95152,70912,2920899,2019-06-17 11:56:00,0,none
transfer,53268,17534,1840788,2019-07-08 13:46:00,0,none
transfer,17700,88390,1592377,2019-04-23 08:38:00,0,none
transfer,2232,6254,1224511,2019-06-23 15:40:00,0,none
transfer,5953,6477,2009005,2019-05-25 15:18:00,0,none
transfer,33789,61346,4525371,2019-05-29 12:17:00,0,none
transfer,26293,18165,3963280,2019-06-26 09:12:00,0,none
transfer,77285,18165,1791782,2019-05-04 11:55:00,0,none
transfer,59191,95498,420739,2019-04-22 11:17:00,0,none
transfer,24510,95498,3271848,2019-06-16 08:04:00,0,none
transfer,97547,31163,4277215,2019-03-19 08:50:00,0,none
transfer,11200,73055,1178060,2019-06-09 15:04:00,0,none
transfer,74177,83790,4169010,2019-07-11 11:26:00,0,none
transfer,8953,9987,862405,2019-03-12 09:01:00,0,none
transfer,55072,41461,2686717,2019-02-25 14:37:00,0,none
transfer,87901,84618,1427598,2019-03-06 10:18:00,0,none
transfer,30735,3854,4849662,2019-07-15 10:57:00,0,none
transfer,70122,35926,3992582,2019-03-01 10:51:00,0,none
transfer,86384,6762,1707322,2019-04-10 09:47:00,0,none
transfer,76223,47522,652264,2019-07-11 10:20:00,0,none
transfer,17015,15214,4290973,2019-03-09 15:00:00,0,none
transfer,73965,38586,1588697,2019-03-14 08:21:00,0,none
transfer,69425,71059,4711577,2019-03-06 08:51:00,0,none
transfer,53222,95692,4689476,2019-04-04 13:58:00,0,none
transfer,1549,71746,4939185,2019-07-16 09:14:00,0,none
transfer,9373,28248,4657933,2019-06-15 15:59:00,0,none
transfer,90598,14931,2947084,2019-03-13 15:07:00,0,none
transfer,23784,38993,3083463,2019-02-20 14:09:00,0,none
transfer,70669,93815,1624827,2019-06-28 12:06:00,0,none
transfer,22046,70275,1745188,2019-07-07 12:26:00,0,none
transfer,20337,50110,461029,2019-06-05 12:30:00,0,none
transfer,22049,80349,305353,2019-06-11 09:12:00,0,none
transfer,27771,74938,1077674,2019-06-26 09:52:00,0,none
transfer,46627,17240,4049544,2019-07-18 11:11:00,0,none
transfer,28046,73630,2568792,2019-06-20 13:09:00,0,none
transfer,89131,75507,1754765,2019-04-13 14:59:00,0,none
transfer,94670,13506,4947130,2019-04-07 14:29:00,0,none
transfer,89131,65629,795947,2019-06-07 11:35:00,0,none
transfer,61346,37108,1797531,2019-07-02 15:11:00,0,none
transfer,31163,95093,2395386,2019-04-08 11:33:00,0,none
transfer,28046,8950,3655808,2019-02-28 08:13:00,0,none
transfer,77508,65511,3204700,2019-03-11 08:51:00,0,none
transfer,73055,83206,655907,2019-05-21 10:45:00,0,none
transfer,86903,67214,3934608,2019-05-20 12:39:00,0,none
transfer,23069,47590,4555562,2019-06-12 14:51:00,0,none
transfer,1489,34989,340443,2019-07-15 15:13:00,0,none
transfer,65222,950,4524228,2019-05-26 13:01:00,0,none
transfer,85716,950,421672,2019-04-01 14:41:00,0,none
transfer,46436,73532,1421211,2019-07-16 14:59:00,0,none
transfer,52554,67662,4686162,2019-03-31 14:29:00,0,none
transfer,38590,41703,3062117,2019-05-27 10:20:00,0,none
transfer,84097,44075,1387855,2019-06-05 15:58:00,0,none
transfer,7960,55735,1026062,2019-07-18 10:02:00,0,none
transfer,47353,71881,2884434,2019-02-21 14:25:00,0,none
transfer,70504,58819,1123395,2019-02-28 13:06:00,0,none
transfer,89943,55884,2117317,2019-05-10 14:49:00,0,none
transfer,20779,32548,379128,2019-04-26 13:43:00,0,none
transfer,42831,63730,2046834,2019-04-24 13:40:00,0,none
transfer,16988,32346,226695,2019-07-15 15:48:00,0,none
transfer,44441,68625,2686176,2019-04-04 09:03:00,0,none
transfer,26293,29182,378583,2019-06-11 08:38:00,0,none
transfer,24114,25682,1951655,2019-03-24 14:17:00,0,none
transfer,27336,44881,381968,2019-06-27 08:25:00,0,none
transfer,20896,39185,3603745,2019-04-02 08:44:00,0,none
transfer,16921,75252,224357,2019-04-06 14:59:00,0,none
transfer,61,68275,631490,2019-05-23 12:33:00,0,none
transfer,5629,41703,4035833,2019-05-25 10:18:00,0,none
transfer,13293,1366,2310552,2019-04-30 09:59:00,0,none
transfer,38206,85539,2231671,2019-04-15 14:43:00,0,none
transfer,61399,35053,2386752,2019-05-10 12:20:00,0,none
transfer,44627,46638,2468440,2019-05-09 08:16:00,0,none
transfer,98536,10608,3940987,2019-07-18 12:47:00,0,none
transfer,53465,19795,3975419,2019-07-12 13:11:00,0,none
transfer,3828,61320,1841260,2019-05-29 15:22:00,0,none
transfer,29182,85902,351589,2019-03-14 12:33:00,0,none
transfer,44827,40206,399814,2019-03-11 11:30:00,0,none
transfer,20849,36154,1604298,2019-05-24 09:04:00,0,none
transfer,73532,70504,2620297,2019-03-19 09:19:00,0,none
transfer,85457,99282,1288283,2019-05-27 10:56:00,0,none
transfer,44827,88623,1963577,2019-04-11 10:19:00,0,none
transfer,57833,1257,2333678,2019-04-03 12:15:00,0,none
transfer,31270,35235,95888,2019-03-24 14:32:00,0,none
transfer,57833,66341,2572396,2019-05-29 15:19:00,0,none
transfer,3961,43732,4969901,2019-06-06 15:56:00,0,none
transfer,57768,36973,685247,2019-05-22 15:24:00,0,none
transfer,7654,13064,1367414,2019-04-01 12:59:00,0,none
transfer,94652,24510,1395287,2019-05-19 11:23:00,0,none
transfer,36647,33294,4253756,2019-06-30 13:39:00,0,none
transfer,1366,48104,2916631,2019-03-18 12:47:00,0,none
transfer,84551,83206,2751485,2019-04-17 13:56:00,0,none
transfer,44075,28306,1161940,2019-06-05 09:04:00,0,none
transfer,8475,47018,2351552,2019-06-27 13:56:00,0,none
transfer,60685,55758,2223761,2019-03-25 12:20:00,0,none
transfer,68275,69285,4116948,2019-05-23 11:15:00,0,none
transfer,4689,75678,1158968,2019-05-14 11:44:00,0,none
transfer,66955,90279,3036683,2019-03-22 12:34:00,0,none
transfer,15558,59047,4699498,2019-04-03 14:40:00,0,none
transfer,6599,50700,220813,2019-03-15 09:00:00,0,none
transfer,64269,71803,4990689,2019-06-22 09:54:00,0,none
transfer,57768,36703,3196628,2019-05-20 14:06:00,0,none
transfer,33174,26740,3802359,2019-03-06 11:21:00,0,none
transfer,41032,44509,4634190,2019-06-23 15:08:00,0,none
transfer,97966,95152,1162767,2019-07-19 14:54:00,0,none
transfer,70242,418,2501184,2019-03-21 13:04:00,0,none
transfer,60285,4763,4387938,2019-03-13 11:53:00,0,none
transfer,4763,52672,4387938,2019-06-14 14:35:00,0,none
transfer,52672,78424,4387938,2019-04-05 09:58:00,0,none
transfer,78424,97246,4387938,2019-03-26 08:24:00,0,none
transfer,97246,26173,4387938,2019-05-12 14:02:00,0,none
transfer,26173,24411,4387938,2019-02-24 12:01:00,0,none
transfer,24411,939,4387938,2019-05-19 14:35:00,0,none
transfer,939,91556,4387938,2019-02-23 11:44:00,0,none
transfer,91556,1145,4387938,2019-06-28 13:21:00,0,none
transfer,1145,73250,4387938,2019-03-30 13:30:00,0,none
transfer,73250,55694,4387938,2019-05-12 10:34:00,0,none
transfer,55694,19022,4387938,2019-03-09 14:11:00,0,none
transfer,19022,93428,4387938,2019-03-15 15:47:00,0,none
transfer,93428,12712,4387938,2019-06-30 14:23:00,0,none
transfer,12712,42838,4387938,2019-06-10 15:59:00,0,none
transfer,41323,78247,1395815,2019-05-02 09:41:00,0,none
transfer,78247,24829,1395815,2019-06-06 14:50:00,0,none
transfer,24829,67002,1395815,2019-04-30 11:17:00,0,none
transfer,67002,33148,1395815,2019-03-06 10:49:00,0,none
transfer,33148,70809,1395815,2019-06-24 15:30:00,0,none
transfer,70809,29444,1395815,2019-03-31 13:53:00,0,none
transfer,29444,44823,1395815,2019-04-04 11:32:00,0,none
transfer,44823,18510,1395815,2019-03-28 10:25:00,0,none
transfer,18510,65118,1395815,2019-03-26 09:38:00,0,none
transfer,65118,85423,1395815,2019-05-03 13:48:00,0,none
transfer,24748,99772,3503270,2019-05-26 15:32:00,0,none
transfer,99772,98671,3503270,2019-05-01 11:25:00,0,none
transfer,98671,55419,3503270,2019-03-31 08:19:00,0,none
transfer,55419,86550,3503270,2019-06-15 11:36:00,0,none
transfer,86550,447,3503270,2019-06-04 11:09:00,0,none
transfer,447,29601,3503270,2019-06-14 11:08:00,0,none
transfer,29601,4622,3503270,2019-05-23 13:14:00,0,none
transfer,4622,7538,3503270,2019-07-15 13:58:00,0,none
transfer,7538,15428,3503270,2019-03-12 14:25:00,0,none
transfer,66175,17401,4369196,2019-04-28 15:57:00,0,none
transfer,17401,13760,4369196,2019-03-25 08:52:00,0,none
transfer,13760,32080,4369196,2019-03-29 14:02:00,0,none
transfer,32080,69237,4369196,2019-06-26 10:34:00,0,none
transfer,69237,44868,4369196,2019-06-13 11:47:00,0,none
transfer,44868,57816,4369196,2019-05-06 12:56:00,0,none
transfer,57816,70882,4369196,2019-06-26 09:43:00,0,none
transfer,70882,68179,4369196,2019-05-04 15:23:00,0,none
transfer,28238,32176,1180054,2019-05-31 08:46:00,0,none
transfer,32176,2608,1180054,2019-03-06 08:43:00,0,none
transfer,2608,26551,1180054,2019-03-16 14:20:00,0,none
transfer,26551,33564,1180054,2019-07-16 12:02:00,0,none
transfer,33564,6678,1180054,2019-07-15 08:41:00,0,none
transfer,6678,40154,1180054,2019-06-08 13:34:00,0,none
transfer,40154,54099,1180054,2019-05-15 15:46:00,0,none
transfer,30770,62556,13332,2019-05-09 11:45:00,0,none
transfer,39119,62556,13332,2019-07-10 11:35:00,0,none
transfer,54784,62556,13332,2019-07-10 13:27:00,0,none
transfer,40894,62556,13332,2019-04-19 10:55:00,0,none
transfer,18036,62556,13332,2019-03-28 12:38:00,0,none
transfer,18283,62556,13332,2019-06-28 13:40:00,0,none
transfer,89886,62556,13332,2019-06-15 15:08:00,0,none
transfer,21638,62556,13332,2019-05-23 12:37:00,0,none
transfer,72442,62556,13333,2019-03-14 10:27:00,0,none
transfer,42203,43793,106906,2019-05-27 12:00:00,0,none
transfer,64550,43793,106906,2019-07-08 08:15:00,0,none
transfer,3226,43793,106906,2019-02-28 14:08:00,0,none
transfer,72164,43793,106906,2019-05-08 14:21:00,0,none
transfer,55340,43793,106906,2019-07-08 09:10:00,0,none
transfer,43725,43793,106906,2019-04-28 14:07:00,0,none
transfer,46066,43793,106906,2019-02-22 15:30:00,0,none
transfer,77458,43793,106906,2019-02-24 08:31:00,0,none
transfer,92057,43793,106907,2019-05-13 09:38:00,0,none
transfer,30714,43793,106907,2019-06-28 14:35:00,0,none
transfer,94900,43793,106907,2019-04-07 15:23:00,0,none
transfer,10908,43793,106907,2019-06-10 15:27:00,0,none
transfer,87134,43793,106907,2019-04-30 09:24:00,0,none
transfer,57913,43793,106907,2019-04-25 12:40:00,0,none
transfer,91533,43793,106907,2019-03-01 10:49:00,0,none
transfer,89714,43793,106907,2019-03-09 09:53:00,0,none
transfer,37235,43793,106907,2019-07-02 14:21:00,0,none
transfer,75468,43793,106907,2019-04-03 15:28:00,0,none
transfer,29043,43793,106907,2019-05-18 10:14:00,0,none
transfer,53540,43793,106907,2019-06-27 12:39:00,0,none
transfer,34767,43793,106907,2019-03-24 11:59:00,0,none
transfer,14945,43793,106907,2019-03-29 14:53:00,0,none
transfer,9532,43793,106907,2019-04-13 13:19:00,0,none
transfer,27332,43793,106907,2019-05-10 09:34:00,0,none
transfer,32685,43793,106907,2019-07-08 12:20:00,0,none
transfer,26390,43793,106907,2019-03-25 13:52:00,0,none
